"","AC","cve_Entidad","Entidad","cvd_Municipio","Municipio","cve_AGEB","cve_Manzana","Terrenos_totales","Superficie_total","Terrenos_con_actividad_forestal","Terrenos_con_actividad_pecuaria","Terrenos_con_actividad_agricola","Superfice_carto_agricola","Superficie_sembrada","Terreno_promedio_ha_total","Terreno_promedio_aricola","Porcentaje_terrenos_forestal","Porcentaje_terrenos_pecuario","Porcentaje_terrenos_agricola","Porcentaje_ocupado"
"196","07003005-7013","07","Chiapas","003","Acapetahua","005-7","013","81",914.7758,0,21,47,636.8241,571.756,22.5870567901235,15.8373651162791,0,0.259259259259259,0.580246913580247,0.839506172839506
"197","07003005-7015","07","Chiapas","003","Acapetahua","005-7","015","69",340.9438,0,11,45,224.9897,203.3288,9.88242898550725,8.73202073170732,0,0.159420289855072,0.652173913043478,0.811594202898551
"198","07003005-7016","07","Chiapas","003","Acapetahua","005-7","016","40",5583.712,0,2,5,697.964,639.89,279.1856,264.6671,0,0.05,0.125,0.175
"199","07003005-7017","07","Chiapas","003","Acapetahua","005-7","017","29",325.3653,0,20,0,0,0,0,0,0,0.689655172413793,0,0.689655172413793
"200","07003005-7018","07","Chiapas","003","Acapetahua","005-7","018","28",635.2836,0,24,3,84.8818,76.0535,22.6887,25.3511666666667,0,0.857142857142857,0.107142857142857,0.964285714285714
"201","07003005-7019","07","Chiapas","003","Acapetahua","005-7","019","49",925.906,0,11,33,627.5623,567.9924,56.6881224489796,54.1980866666667,0,0.224489795918367,0.673469387755102,0.897959183673469
"202","07003005-7023","07","Chiapas","003","Acapetahua","005-7","023","1",387.232,0,0,0,0,0,0,0,0,0,0,0
"203","07003005-7024","07","Chiapas","003","Acapetahua","005-7","024","33",71.2099,0,2,29,62.289,56.1464,4.31575151515152,3.57431111111111,0,0.0606060606060606,0.878787878787879,0.939393939393939
"204","07003005-7025","07","Chiapas","003","Acapetahua","005-7","025","23",395.3791,0,4,15,208.8673,187.1438,17.1903956521739,12.4762533333333,0,0.173913043478261,0.652173913043478,0.826086956521739
"205","07003006-1001","07","Chiapas","003","Acapetahua","006-1","001","19",409.7655,0,7,10,332.6902,293.6203,43.1332105263158,38.2403,0,0.368421052631579,0.526315789473684,0.894736842105263
"206","07003006-1002","07","Chiapas","003","Acapetahua","006-1","002","220",1227.2144,0,82,115,524.0824,487.0896,16.7347418181818,13.9718735714286,0,0.372727272727273,0.522727272727273,0.895454545454546
"207","07003006-1003","07","Chiapas","003","Acapetahua","006-1","003","30",1090.7515,0,13,17,677.7646,607.2724,36.3583833333333,35.7219058823529,0,0.433333333333333,0.566666666666667,1
"208","07003006-1004","07","Chiapas","003","Acapetahua","006-1","004","10",978.6477,0,1,1,177.1257,92.96,97.86477,92.96,0,0.1,0.1,0.2
"209","07003006-1006","07","Chiapas","003","Acapetahua","006-1","006","37",579.3492,0,18,18,160.3308,148.5325,62.6323459459459,30.5615875,0,0.486486486486487,0.486486486486487,0.972972972972973
"210","07003006-1007","07","Chiapas","003","Acapetahua","006-1","007","41",638.2316,0,34,6,129.8963,124.5775,46.6998731707317,67.9482833333333,0,0.829268292682927,0.146341463414634,0.975609756097561
"211","07003006-1008","07","Chiapas","003","Acapetahua","006-1","008","37",540.1384,0,20,10,136.4912,131.4061,29.1966702702703,29.2009,0,0.540540540540541,0.27027027027027,0.810810810810811
"212","07003006-1009","07","Chiapas","003","Acapetahua","006-1","009","17",590.8752,0,4,11,299.3133,223.9934,69.5147294117647,49.1872555555556,0,0.235294117647059,0.647058823529412,0.882352941176471
"213","07003006-1010","07","Chiapas","003","Acapetahua","006-1","010","71",288.954,0,11,24,102.5206,102.1797,16.2790985915493,16.6951732142857,0,0.154929577464789,0.338028169014085,0.492957746478873
"214","07003006-1012","07","Chiapas","003","Acapetahua","006-1","012","27",40.2063,0,0,26,38.7976,34.7623,1.48912222222222,1.33701153846154,0,0,0.962962962962963,0.962962962962963
"215","07003006-1013","07","Chiapas","003","Acapetahua","006-1","013","20",572.896,0,5,0,0,0,0,0,0,0.25,0,0.25
"216","07003006-1014","07","Chiapas","003","Acapetahua","006-1","014","11",766.268,1,9,1,39.9092,35.7584,69.6607272727273,35.7584,0.0909090909090909,0.818181818181818,0.0909090909090909,1
"217","07003006-1015","07","Chiapas","003","Acapetahua","006-1","015","34",779.8817,0,29,1,3.5056,3.141,22.9376970588235,3.141,0,0.852941176470588,0.0294117647058824,0.882352941176471
"218","07003006-1016","07","Chiapas","003","Acapetahua","006-1","016","18",537.8783,0,14,3,55.7783,49.977,29.8821277777778,16.659,0,0.777777777777778,0.166666666666667,0.944444444444444
"219","07003006-1017","07","Chiapas","003","Acapetahua","006-1","017","48",151.5671,0,2,38,106.6446,96.4341,9.47294375,6.99170857142857,0,0.0416666666666667,0.791666666666667,0.833333333333333
"220","07003006-1018","07","Chiapas","003","Acapetahua","006-1","018","274",1044.7182,0,7,251,963.5163,867.6308,11.4385204379562,8.46007181330472,0,0.0255474452554745,0.916058394160584,0.941605839416058
"221","07003006-1021","07","Chiapas","003","Acapetahua","006-1","021","1",88.7903,0,1,0,0,0,0,0,0,1,0,1
"222","07003006-1022","07","Chiapas","003","Acapetahua","006-1","022","31",734.6434,0,5,24,401.451,363.9428,47.3963483870968,26.36048,0,0.161290322580645,0.774193548387097,0.935483870967742
"223","07003006-1023","07","Chiapas","003","Acapetahua","006-1","023","11",601.5152,0,1,2,109.3664,97.9916,54.6832,48.9958,0,0.0909090909090909,0.181818181818182,0.272727272727273
"224","07003006-1024","07","Chiapas","003","Acapetahua","006-1","024","2",47.2924,0,1,1,23.6462,21.1868,23.6462,21.1868,0,0.5,0.5,1
"225","07003006-1025","07","Chiapas","003","Acapetahua","006-1","025","19",97.7569,0,3,9,46.3059,41.49,5.1451,4.61,0,0.157894736842105,0.473684210526316,0.631578947368421
"226","07003006-1026","07","Chiapas","003","Acapetahua","006-1","026","13",257.3433,0,9,4,14.136,12.6658,19.7956384615385,3.16645,0,0.692307692307692,0.307692307692308,1
"227","07003006-1027","07","Chiapas","003","Acapetahua","006-1","027","11",18.117,0,1,0,0,0,0,0,0,0.0909090909090909,0,0.0909090909090909
"228","07003006-1028","07","Chiapas","003","Acapetahua","006-1","028","18",51.4996,0,3,6,17.3098,17.0513,5.72217777777778,5.19154,0,0.166666666666667,0.333333333333333,0.5
"229","07003007-6001","07","Chiapas","003","Acapetahua","007-6","001","16",10500.8635,0,6,0,0,0,0,0,0,0.375,0,0.375
"230","07003007-6005","07","Chiapas","003","Acapetahua","007-6","005","1",96.7396,0,0,1,96.7396,96.7396,96.7396,96.7396,0,0,1,1
"231","07003007-6007","07","Chiapas","003","Acapetahua","007-6","007","23",166.0399,0,0,0,0,0,0,0,0,0,0,0
"232","07003007-6008","07","Chiapas","003","Acapetahua","007-6","008","6",52.7641,0,0,0,0,0,0,0,0,0,0,0
"233","07003007-6010","07","Chiapas","003","Acapetahua","007-6","010","1",156.7761,0,0,0,0,0,0,0,0,0,0,0
"234","07004002-0001","07","Chiapas","004","Altamirano","002-0","001","1",20.1267,0,0,0,0,0,0,0,0,0,0,0
"235","07004002-0003","07","Chiapas","004","Altamirano","002-0","003","9",33.4737,0,0,3,11.1579,5.7671,11.1579,5.7671,0,0,0.333333333333333,0.333333333333333
"236","07004002-0004","07","Chiapas","004","Altamirano","002-0","004","14",42.707,0,8,5,15.2525,5.9318,6.101,2.6618,0,0.571428571428571,0.357142857142857,0.928571428571429
"237","07004002-0005","07","Chiapas","004","Altamirano","002-0","005","474",1578.4353,0,124,223,975.7402,364.8185,16.6501613924051,5.14261109190435,0,0.261603375527426,0.470464135021097,0.732067510548523
"238","07004002-0007","07","Chiapas","004","Altamirano","002-0","007","7",1214.8185,0,0,5,867.7275,310.0555,173.5455,62.0111,0,0,0.714285714285714,0.714285714285714
"239","07004002-0009","07","Chiapas","004","Altamirano","002-0","009","54",2477.085,0,5,30,970.05,490.8606,137.615833333333,50.1386,0,0.0925925925925926,0.555555555555556,0.648148148148148
"240","07004002-0012","07","Chiapas","004","Altamirano","002-0","012","3",360.291,0,2,1,120.097,42.913,120.097,42.913,0,0.666666666666667,0.333333333333333,1
"241","07004003-5001","07","Chiapas","004","Altamirano","003-5","001","31",432.8437,0,0,24,335.1048,175.1397,41.8881,21.6504,0,0,0.774193548387097,0.774193548387097
"242","07004003-5002","07","Chiapas","004","Altamirano","003-5","002","27",1514.1682,0,0,26,706.965,364.2724,56.0803037037037,14.0104769230769,0,0,0.962962962962963,0.962962962962963
"243","07004003-5005","07","Chiapas","004","Altamirano","003-5","005","13",1067.3806,0,4,8,685.2569,247.139,164.2124,39.4436857142857,0,0.307692307692308,0.615384615384615,0.923076923076923
"244","07004003-5006","07","Chiapas","004","Altamirano","003-5","006","19",1762.6319,0,0,12,1113.2412,561.1903,278.3103,143.849,0,0,0.631578947368421,0.631578947368421
"245","07004003-5007","07","Chiapas","004","Altamirano","003-5","007","109",3459.0169,0,12,62,2145.3364,1142.4639,126.9364,73.5811,0,0.110091743119266,0.568807339449541,0.678899082568807
"246","07004003-5008","07","Chiapas","004","Altamirano","003-5","008","28",776.4232,0,22,6,166.3764,59.4492,27.7294,9.9082,0,0.785714285714286,0.214285714285714,1
"247","07004003-5009","07","Chiapas","004","Altamirano","003-5","009","47",235.7285,0,0,27,135.4185,73.0895,15.0465,7.777,0,0,0.574468085106383,0.574468085106383
"248","07004003-5010","07","Chiapas","004","Altamirano","003-5","010","20",5.218,0,0,20,5.218,1.864,0.2609,0.0932,0,0,1,1
"249","07004004-A001","07","Chiapas","004","Altamirano","004-A","001","1",55.831,0,0,0,0,0,0,0,0,0,0,0
"250","07004004-A002","07","Chiapas","004","Altamirano","004-A","002","229",6191.6142,0,1,129,3377.2442,1463.5476,108.150466375546,70.8597591836735,0,0.00436681222707424,0.563318777292576,0.567685589519651
"251","07004004-A005","07","Chiapas","004","Altamirano","004-A","005","64",2208.7623,0,13,18,513.737,213.2766,103.5357328125,50.262369047619,0,0.203125,0.28125,0.484375
"252","07004004-A006","07","Chiapas","004","Altamirano","004-A","006","25",614.425,0,0,21,516.117,278.5266,73.731,38.109,0,0,0.84,0.84
"253","07004004-A009","07","Chiapas","004","Altamirano","004-A","009","1",89.016,0,1,0,0,0,0,0,0,1,0,1
"254","07004004-A011","07","Chiapas","004","Altamirano","004-A","011","55",76.4128,0,12,1,2.6339,0.7505,1.38932363636364,0.7505,0,0.218181818181818,0.0181818181818182,0.236363636363636
"255","07004005-4001","07","Chiapas","004","Altamirano","005-4","001","6",2379.2187,0,1,0,0,0,0,0,0,0.166666666666667,0,0.166666666666667
"256","07004005-4004","07","Chiapas","004","Altamirano","005-4","004","58",804.1062,0,0,50,693.195,307.6803,41.5917,21.4973,0,0,0.862068965517241,0.862068965517241
"257","07004005-4005","07","Chiapas","004","Altamirano","005-4","005","5",1469.9192,0,0,0,0,0,0,0,0,0,0,0
"258","07004005-4007","07","Chiapas","004","Altamirano","005-4","007","62",1879.6611,0,0,50,1526.85,677.7083,90.9513435483871,47.3506,0,0,0.806451612903226,0.806451612903226
"259","07004005-4011","07","Chiapas","004","Altamirano","005-4","011","50",1078.82,0,0,31,668.8684,290.845,64.7292,33.4564,0,0,0.62,0.62
"260","07004005-4012","07","Chiapas","004","Altamirano","005-4","012","33",124.8322,0,0,27,10.1542,3.6284,3.78279393939394,0.134385185185185,0,0,0.818181818181818,0.818181818181818
"261","07004005-4013","07","Chiapas","004","Altamirano","005-4","013","26",653.4164,0,0,26,653.4164,233.4774,25.1314,8.9799,0,0,1,1
"262","07004006-9001","07","Chiapas","004","Altamirano","006-9","001","70",925.8806,0,0,61,704.7086,350.8377,39.6805971428571,17.9135,0,0,0.871428571428571,0.871428571428571
"263","07004006-9002","07","Chiapas","004","Altamirano","006-9","002","45",2056.626,0,0,41,1873.8148,749.6716,182.8112,116.5695,0,0,0.911111111111111,0.911111111111111
"264","07004006-9004","07","Chiapas","004","Altamirano","006-9","004","17",1072.5815,0,0,15,39.8846,16.5735,126.186058823529,5.74264285714286,0,0,0.882352941176471,0.882352941176471
"265","07004006-9005","07","Chiapas","004","Altamirano","006-9","005","1",1255.7719,0,0,0,0,0,0,0,0,0,0,0
"266","07004006-9006","07","Chiapas","004","Altamirano","006-9","006","12",3312.2801,0,8,0,0,0,0,0,0,0.666666666666667,0,0.666666666666667
"267","07004006-9007","07","Chiapas","004","Altamirano","006-9","007","78",926.0277,0,0,78,926.0277,470.5179,23.7443,13.4908328947368,0,0,1,1
"268","07004006-9008","07","Chiapas","004","Altamirano","006-9","008","3",2092.9671,0,0,2,1933.1946,690.7676,697.6557,345.3838,0,0,0.666666666666667,0.666666666666667
"269","07004006-9009","07","Chiapas","004","Altamirano","006-9","009","67",1944.4003,0,0,67,1944.4003,694.7699,29.0209,10.3697,0,0,1,1
"270","07004006-9010","07","Chiapas","004","Altamirano","006-9","010","46",388.4514,0,0,23,187.4776,78.7336,25.3337869565217,12.6393,0,0,0.5,0.5
"271","07004006-9012","07","Chiapas","004","Altamirano","006-9","012","59",167.0408,0,0,59,167.0408,59.6844,2.8312,1.0116,0,0,1,1
"272","07004006-9013","07","Chiapas","004","Altamirano","006-9","013","2",631.3339,0,0,0,0,0,0,0,0,0,0,0
"273","07004006-9014","07","Chiapas","004","Altamirano","006-9","014","1",421.0439,0,0,0,0,0,0,0,0,0,0,0
"274","07004006-9016","07","Chiapas","004","Altamirano","006-9","016","24",790.68,0,0,2,65.89,23.5438,32.945,11.7719,0,0,0.0833333333333333,0.0833333333333333
"275","07004006-9018","07","Chiapas","004","Altamirano","006-9","018","76",134.1248,0,0,76,134.1248,47.9256,1.7648,0.6306,0,0,1,1
"276","07004006-9019","07","Chiapas","004","Altamirano","006-9","019","176",379.632,0,0,176,379.632,135.6432,2.157,0.7707,0,0,1,1
